GID	GO	EVIDENCE
ostta08g02720	GO:0044550	ISS
ostta08g02920	GO:0044550	ISS
ostta08g03040	GO:0044550	ISS
ostta08g03180	GO:0044550	ISS
ostta09g00120	GO:0044550	ISS
ostta09g00160	GO:0044550	ISS
ostta09g00792	GO:0044550	ISS
ostta09g00960	GO:0044550	ISS
ostta09g00970	GO:0044550	ISS
ostta09g01360	GO:0044550	ISS
ostta09g02100	GO:0044550	ISS
ostta09g02360	GO:0044550	ISS
ostta09g02380	GO:0044550	ISS
ostta09g02460	GO:0044550	ISS
ostta09g02530	GO:0044550	ISS
ostta09g02540	GO:0044550	ISS
ostta09g02590	GO:0044550	ISS
ostta09g02630	GO:0044550	ISS
ostta09g03060	GO:0044550	ISS
ostta09g03600	GO:0044550	ISS
ostta09g03720	GO:0044550	ISS
ostta09g03765	GO:0044550	ISS
ostta09g03990	GO:0044550	ISS
ostta10g00030	GO:0044550	ISS
ostta10g00260	GO:0044550	ISS
ostta10g00290	GO:0044550	ISS
ostta10g00780	GO:0044550	ISS
ostta10g01370	GO:0044550	ISS
ostta10g01470	GO:0044550	ISS
ostta10g01980	GO:0044550	ISS
ostta10g02435	GO:0044550	ISS
ostta10g02460	GO:0044550	ISS
ostta10g02570	GO:0044550	ISS
ostta10g02780	GO:0044550	ISS
ostta10g02860	GO:0044550	ISS
ostta10g03200	GO:0044550	ISS
ostta10g03450	GO:0044550	ISS
ostta11g00050	GO:0044550	ISS
ostta11g00080	GO:0044550	ISS
ostta11g00260	GO:0044550	ISS
ostta11g00540	GO:0044550	ISS
ostta11g00550	GO:0044550	ISS
ostta11g00690	GO:0044550	ISS
ostta11g00960	GO:0044550	ISS
ostta11g01160	GO:0044550	ISS
ostta11g01340	GO:0044550	ISS
ostta11g02110	GO:0044550	ISS
ostta11g02320	GO:0044550	ISS
ostta11g02505	GO:0044550	ISS
ostta11g02670	GO:0044550	ISS
ostta11g02780	GO:0044550	ISS
ostta11g02820	GO:0044550	ISS
ostta11g03090	GO:0044550	ISS
ostta11g03110	GO:0044550	ISS
ostta12g00290	GO:0044550	ISS
ostta12g00320	GO:0044550	ISS
ostta12g00480	GO:0044550	ISS
ostta12g01030	GO:0044550	ISS
ostta12g01280	GO:0044550	ISS
ostta12g01290	GO:0044550	ISS
ostta12g01390	GO:0044550	ISS
ostta12g01530	GO:0044550	ISS
ostta12g02310	GO:0044550	ISS
ostta12g02400	GO:0044550	ISS
ostta12g02460	GO:0044550	ISS
ostta12g02610	GO:0044550	ISS
ostta12g02970	GO:0044550	ISS
ostta12g03060	GO:0044550	ISS
ostta13g00100	GO:0044550	ISS
ostta13g01040	GO:0044550	ISS
ostta13g01180	GO:0044550	ISS
ostta13g01200	GO:0044550	ISS
ostta13g01560	GO:0044550	ISS
ostta13g02030	GO:0044550	ISS
ostta13g02440	GO:0044550	ISS
ostta13g02530	GO:0044550	ISS
ostta13g03060	GO:0044550	ISS
ostta14g00080	GO:0044550	ISS
ostta14g00170	GO:0044550	ISS
ostta14g00250	GO:0044550	ISS
ostta14g00340	GO:0044550	ISS
ostta14g00500	GO:0044550	ISS
ostta14g00820	GO:0044550	ISS
ostta14g01010	GO:0044550	ISS
ostta14g01750	GO:0044550	ISS
ostta14g01830	GO:0044550	ISS
ostta14g02010	GO:0044550	ISS
ostta14g02070	GO:0044550	ISS
ostta14g02180	GO:0044550	ISS
ostta14g02200	GO:0044550	ISS
ostta14g02350	GO:0044550	ISS
ostta14g02420	GO:0044550	ISS
ostta14g02470	GO:0044550	ISS
ostta14g02775	GO:0044550	ISS
ostta14g02860	GO:0044550	ISS
ostta14g02890	GO:0044550	ISS
ostta14g02970	GO:0044550	ISS
ostta14g03050	GO:0044550	ISS
ostta15g00150	GO:0044550	ISS
ostta15g00650	GO:0044550	ISS
ostta15g00830	GO:0044550	ISS
ostta15g00955	GO:0044550	ISS
ostta15g01270	GO:0044550	ISS
ostta15g01350	GO:0044550	ISS
ostta15g02070	GO:0044550	ISS
ostta15g02520	GO:0044550	ISS
ostta15g02560	GO:0044550	ISS
ostta15g02680	GO:0044550	ISS
ostta15g02810	GO:0044550	ISS
ostta15g02900	GO:0044550	ISS
ostta16g00380	GO:0044550	ISS
ostta16g00440	GO:0044550	ISS
ostta16g00480	GO:0044550	ISS
ostta16g00520	GO:0044550	ISS
ostta16g00550	GO:0044550	ISS
ostta16g00560	GO:0044550	ISS
ostta16g00590	GO:0044550	ISS
ostta16g00660	GO:0044550	ISS
ostta16g00670	GO:0044550	ISS
ostta16g00710	GO:0044550	ISS
ostta16g01100	GO:0044550	ISS
ostta16g01550	GO:0044550	ISS
ostta16g01560	GO:0044550	ISS
ostta16g01690	GO:0044550	ISS
ostta16g01910	GO:0044550	ISS
ostta16g02080	GO:0044550	ISS
ostta16g02450	GO:0044550	ISS
ostta16g02480	GO:0044550	ISS
ostta16g02560	GO:0044550	ISS
ostta17g00030	GO:0044550	ISS
ostta17g00130	GO:0044550	ISS
ostta17g01010	GO:0044550	ISS
ostta17g01150	GO:0044550	ISS
ostta17g01280	GO:0044550	ISS
ostta17g01400	GO:0044550	ISS
ostta17g01780	GO:0044550	ISS
ostta17g02080	GO:0044550	ISS
ostta17g02090	GO:0044550	ISS
ostta17g02170	GO:0044550	ISS
ostta18g00810	GO:0044550	ISS
ostta18g01010	GO:0044550	ISS
ostta18g01060	GO:0044550	ISS
ostta18g01090	GO:0044550	ISS
ostta18g01610	GO:0044550	ISS
ostta18g01860	GO:0044550	ISS
ostta18g01880	GO:0044550	ISS
ostta18g01890	GO:0044550	ISS
ostta19g00170	GO:0044550	ISS
ostta20g00030	GO:0044550	ISS
ostta20g00080	GO:0044550	ISS
ostta20g00490	GO:0044550	ISS
ostta20g00840	GO:0044550	ISS
ostta01g00040	GO:0015976	ISS
ostta01g01500	GO:0015976	ISS
ostta01g01560	GO:0015976	ISS
ostta01g02650	GO:0015976	ISS
ostta01g03040	GO:0015976	ISS
ostta01g05560	GO:0015976	ISS
ostta02g00840	GO:0015976	ISS
ostta02g00940	GO:0015976	ISS
ostta02g02370	GO:0015976	ISS
ostta02g02860	GO:0015976	ISS
ostta02g03710	GO:0015976	ISS
ostta02g04360	GO:0015976	ISS
ostta02g04820	GO:0015976	ISS
ostta03g00180	GO:0015976	ISS
ostta03g00350	GO:0015976	ISS
ostta03g00660	GO:0015976	ISS
ostta03g00730	GO:0015976	ISS
ostta03g00920	GO:0015976	ISS
ostta03g01030	GO:0015976	ISS
ostta03g01410	GO:0015976	ISS
ostta03g02250	GO:0015976	ISS
ostta03g02570	GO:0015976	ISS
ostta03g02830	GO:0015976	ISS
ostta03g03260	GO:0015976	ISS
ostta03g05500	GO:0015976	ISS
ostta03g05920	GO:0015976	ISS
ostta04g00380	GO:0015976	ISS
ostta04g01030	GO:0015976	ISS
ostta04g02740	GO:0015976	ISS
ostta04g03550	GO:0015976	ISS
ostta04g04390	GO:0015976	ISS
ostta04g04420	GO:0015976	ISS
ostta04g04830	GO:0015976	ISS
ostta05g00220	GO:0015976	ISS
ostta05g01300	GO:0015976	ISS
ostta05g01360	GO:0015976	ISS
ostta05g01760	GO:0015976	ISS
ostta05g02740	GO:0015976	ISS
ostta05g02900	GO:0015976	ISS
ostta05g04130	GO:0015976	ISS
ostta05g04590	GO:0015976	ISS
ostta06g00150	GO:0015976	ISS
ostta06g00700	GO:0015976	ISS
ostta06g01650	GO:0015976	ISS
ostta06g01760	GO:0015976	ISS
ostta06g01870	GO:0015976	ISS
ostta06g01990	GO:0015976	ISS
ostta06g02270	GO:0015976	ISS
ostta06g02650	GO:0015976	ISS
ostta06g03120	GO:0015976	ISS
ostta06g03750	GO:0015976	ISS
ostta06g04570	GO:0015976	ISS
ostta07g01040	GO:0015976	ISS
ostta07g03890	GO:0015976	ISS
ostta07g04260	GO:0015976	ISS
ostta07g04370	GO:0015976	ISS
ostta07g04640	GO:0015976	ISS
ostta08g00050	GO:0015976	ISS
ostta08g00930	GO:0015976	ISS
ostta08g00980	GO:0015976	ISS
ostta08g02280	GO:0015976	ISS
ostta08g02360	GO:0015976	ISS
ostta08g02470	GO:0015976	ISS
ostta09g00120	GO:0015976	ISS
ostta09g00160	GO:0015976	ISS
ostta09g03765	GO:0015976	ISS
ostta10g01370	GO:0015976	ISS
ostta10g01470	GO:0015976	ISS
ostta10g02780	GO:0015976	ISS
ostta10g03200	GO:0015976	ISS
ostta10g03420	GO:0015976	ISS
ostta11g02320	GO:0015976	ISS
ostta11g02780	GO:0015976	ISS
ostta11g02820	GO:0015976	ISS
ostta12g00290	GO:0015976	ISS
ostta12g01530	GO:0015976	ISS
ostta12g02310	GO:0015976	ISS
ostta12g02650	GO:0015976	ISS
ostta12g02960	GO:0015976	ISS
ostta12g03060	GO:0015976	ISS
ostta14g00080	GO:0015976	ISS
ostta14g01010	GO:0015976	ISS
ostta14g01830	GO:0015976	ISS
ostta14g02420	GO:0015976	ISS
ostta15g00650	GO:0015976	ISS
ostta15g00830	GO:0015976	ISS
ostta15g01340	GO:0015976	ISS
ostta15g01350	GO:0015976	ISS
ostta15g02560	GO:0015976	ISS
ostta15g02900	GO:0015976	ISS
ostta16g00480	GO:0015976	ISS
ostta16g00520	GO:0015976	ISS
ostta16g00550	GO:0015976	ISS
ostta16g01690	GO:0015976	ISS
ostta17g01010	GO:0015976	ISS
ostta17g01280	GO:0015976	ISS
ostta17g01780	GO:0015976	ISS
ostta17g02090	GO:0015976	ISS
ostta18g00940	GO:0015976	ISS
ostta18g01090	GO:0015976	ISS
ostta18g01880	GO:0015976	ISS
ostta18g01890	GO:0015976	ISS
ostta19g00170	GO:0015976	ISS
ostta01g01450	GO:0006103	ISS
ostta01g02480	GO:0006103	ISS
ostta01g05260	GO:0006103	ISS
ostta02g03830	GO:0006103	ISS
ostta03g02470	GO:0006103	ISS
ostta03g02820	GO:0006103	ISS
ostta03g02830	GO:0006103	ISS
ostta03g03860	GO:0006103	ISS
ostta04g04750	GO:0006103	ISS
ostta05g01300	GO:0006103	ISS
ostta05g01760	GO:0006103	ISS
ostta08g02240	GO:0006103	ISS
ostta08g02690	GO:0006103	ISS
ostta08g03040	GO:0006103	ISS
ostta11g00540	GO:0006103	ISS
ostta14g00820	GO:0006103	ISS
ostta14g01750	GO:0006103	ISS
ostta14g02470	GO:0006103	ISS
ostta14g02970	GO:0006103	ISS
ostta14g03050	GO:0006103	ISS
ostta16g02080	GO:0006103	ISS
ostta17g02090	GO:0006103	ISS
ostta01g00320	GO:0006631	ISS
ostta01g02220	GO:0006631	ISS
ostta01g02650	GO:0006631	ISS
ostta01g03280	GO:0006631	ISS
ostta02g00200	GO:0006631	ISS
ostta02g01840	GO:0006631	ISS
ostta02g04460	GO:0006631	ISS
ostta03g01370	GO:0006631	ISS
ostta03g04010	GO:0006631	ISS
ostta03g04210	GO:0006631	ISS
ostta03g04620	GO:0006631	ISS
ostta04g03510	GO:0006631	ISS
ostta05g00250	GO:0006631	ISS
ostta05g03730	GO:0006631	ISS
ostta06g04450	GO:0006631	ISS
ostta07g03880	GO:0006631	ISS
ostta09g02530	GO:0006631	ISS
ostta09g03060	GO:0006631	ISS
ostta09g03720	GO:0006631	ISS
ostta10g01690	GO:0006631	ISS
ostta12g01000	GO:0006631	ISS
ostta12g02310	GO:0006631	ISS
ostta13g01040	GO:0006631	ISS
ostta13g02530	GO:0006631	ISS
ostta15g01470	GO:0006631	ISS
ostta15g01890	GO:0006631	ISS
ostta16g00040	GO:0006631	ISS
ostta17g00300	GO:0006631	ISS
ostta17g00650	GO:0006631	ISS
ostta17g02010	GO:0006631	ISS
ostta20g00030	GO:0006631	ISS
ostta01g01230	GO:0008652	ISS
ostta01g01450	GO:0008652	ISS
ostta01g01500	GO:0008652	ISS
ostta01g01590	GO:0008652	ISS
ostta01g01980	GO:0008652	ISS
ostta01g02480	GO:0008652	ISS
ostta01g03040	GO:0008652	ISS
ostta01g05020	GO:0008652	ISS
ostta01g05260	GO:0008652	ISS
ostta01g05700	GO:0008652	ISS
ostta02g00940	GO:0008652	ISS
ostta02g01690	GO:0008652	ISS
ostta02g01980	GO:0008652	ISS
ostta02g02860	GO:0008652	ISS
ostta02g03640	GO:0008652	ISS
ostta02g03710	GO:0008652	ISS
ostta02g03830	GO:0008652	ISS
ostta02g03980	GO:0008652	ISS
ostta03g00660	GO:0008652	ISS
ostta03g00730	GO:0008652	ISS
ostta03g00830	GO:0008652	ISS
ostta03g00920	GO:0008652	ISS
ostta03g01320	GO:0008652	ISS
ostta03g01410	GO:0008652	ISS
ostta03g02470	GO:0008652	ISS
ostta03g02820	GO:0008652	ISS
ostta03g02830	GO:0008652	ISS
ostta03g03260	GO:0008652	ISS
ostta03g03860	GO:0008652	ISS
ostta03g04670	GO:0008652	ISS
ostta04g00300	GO:0008652	ISS
ostta04g00380	GO:0008652	ISS
ostta04g01100	GO:0008652	ISS
ostta04g01500	GO:0008652	ISS
ostta04g04420	GO:0008652	ISS
ostta04g04750	GO:0008652	ISS
ostta05g01300	GO:0008652	ISS
ostta05g01350	GO:0008652	ISS
ostta05g01360	GO:0008652	ISS
ostta05g01710	GO:0008652	ISS
ostta05g01760	GO:0008652	ISS
ostta05g01820	GO:0008652	ISS
ostta05g02610	GO:0008652	ISS
ostta05g02740	GO:0008652	ISS
ostta05g04130	GO:0008652	ISS
ostta05g05000	GO:0008652	ISS
ostta06g00700	GO:0008652	ISS
ostta06g01650	GO:0008652	ISS
ostta06g01710	GO:0008652	ISS
ostta06g01760	GO:0008652	ISS
ostta06g03270	GO:0008652	ISS
ostta06g04200	GO:0008652	ISS
ostta06g04570	GO:0008652	ISS
ostta07g00060	GO:0008652	ISS
ostta07g01110	GO:0008652	ISS
ostta07g02810	GO:0008652	ISS
ostta07g03890	GO:0008652	ISS
ostta07g04370	GO:0008652	ISS
ostta07g04640	GO:0008652	ISS
ostta08g00980	GO:0008652	ISS
ostta08g01650	GO:0008652	ISS
ostta08g02240	GO:0008652	ISS
ostta08g02470	GO:0008652	ISS
ostta08g02630	GO:0008652	ISS
ostta08g02690	GO:0008652	ISS
ostta08g02920	GO:0008652	ISS
ostta08g03040	GO:0008652	ISS
ostta09g00120	GO:0008652	ISS
ostta09g00970	GO:0008652	ISS
ostta09g01360	GO:0008652	ISS
ostta09g02590	GO:0008652	ISS
ostta09g03600	GO:0008652	ISS
ostta10g01470	GO:0008652	ISS
ostta10g02460	GO:0008652	ISS
ostta10g02570	GO:0008652	ISS
ostta11g00080	GO:0008652	ISS
ostta11g00540	GO:0008652	ISS
ostta11g02320	GO:0008652	ISS
ostta11g03090	GO:0008652	ISS
ostta12g01530	GO:0008652	ISS
ostta12g02610	GO:0008652	ISS
ostta12g02970	GO:0008652	ISS
ostta12g03060	GO:0008652	ISS
ostta13g00100	GO:0008652	ISS
ostta14g00820	GO:0008652	ISS
ostta14g01750	GO:0008652	ISS
ostta14g01830	GO:0008652	ISS
ostta14g02070	GO:0008652	ISS
ostta14g02420	GO:0008652	ISS
ostta14g02470	GO:0008652	ISS
ostta14g02775	GO:0008652	ISS
ostta14g02970	GO:0008652	ISS
ostta14g03050	GO:0008652	ISS
ostta15g00830	GO:0008652	ISS
ostta15g00955	GO:0008652	ISS
ostta15g02810	GO:0008652	ISS
ostta16g00480	GO:0008652	ISS
ostta16g00550	GO:0008652	ISS
ostta16g00560	GO:0008652	ISS
ostta16g00710	GO:0008652	ISS
ostta16g02080	GO:0008652	ISS
ostta16g02560	GO:0008652	ISS
ostta17g01280	GO:0008652	ISS
ostta17g01780	GO:0008652	ISS
ostta17g02090	GO:0008652	ISS
ostta18g01010	GO:0008652	ISS
ostta19g00170	GO:0008652	ISS
ostta01g00090	GO:0009117	ISS
ostta01g03600	GO:0009117	ISS
ostta01g04510	GO:0009117	ISS
ostta01g05040	GO:0009117	ISS
ostta01g05920	GO:0009117	ISS
ostta01g06270	GO:0009117	ISS
ostta02g00810	GO:0009117	ISS
ostta02g01850	GO:0009117	ISS
ostta02g04470	GO:0009117	ISS
ostta03g05480	GO:0009117	ISS
ostta04g01140	GO:0009117	ISS
ostta04g03520	GO:0009117	ISS
ostta05g00400	GO:0009117	ISS
ostta05g00550	GO:0009117	ISS
ostta06g00520	GO:0009117	ISS
ostta06g01180	GO:0009117	ISS
ostta07g00250	GO:0009117	ISS
ostta07g01340	GO:0009117	ISS
ostta07g03490	GO:0009117	ISS
ostta07g03730	GO:0009117	ISS
ostta08g00060	GO:0009117	ISS
ostta08g00560	GO:0009117	ISS
ostta09g02100	GO:0009117	ISS
ostta09g02360	GO:0009117	ISS
ostta10g03390	GO:0009117	ISS
ostta11g00870	GO:0009117	ISS
ostta11g02505	GO:0009117	ISS
ostta11g03110	GO:0009117	ISS
ostta12g00480	GO:0009117	ISS
ostta12g01230	GO:0009117	ISS
ostta12g01995	GO:0009117	ISS
ostta15g00150	GO:0009117	ISS
ostta15g02350	GO:0009117	ISS
ostta16g01370	GO:0009117	ISS
ostta16g01780	GO:0009117	ISS
ostta17g00410	GO:0009117	ISS
ostta17g02305	GO:0009117	ISS
ostta17g02320	GO:0009117	ISS
ostta18g01410	GO:0009117	ISS
ostta01g01510	GO:0009226	ISS
ostta02g00840	GO:0009226	ISS
ostta02g02840	GO:0009226	ISS
ostta02g04540	GO:0009226	ISS
ostta02g05140	GO:0009226	ISS
ostta03g03950	GO:0009226	ISS
ostta04g01480	GO:0009226	ISS
ostta05g04070	GO:0009226	ISS
ostta05g04620	GO:0009226	ISS
ostta07g01230	GO:0009226	ISS
ostta07g03070	GO:0009226	ISS
ostta07g03440	GO:0009226	ISS
ostta07g04170	GO:0009226	ISS
ostta08g01570	GO:0009226	ISS
ostta09g00100	GO:0009226	ISS
ostta09g01870	GO:0009226	ISS
ostta10g03430	GO:0009226	ISS
ostta11g01410	GO:0009226	ISS
ostta11g02780	GO:0009226	ISS
ostta11g03190	GO:0009226	ISS
ostta12g01630	GO:0009226	ISS
ostta13g01690	GO:0009226	ISS
ostta13g02030	GO:0009226	ISS
ostta14g00540	GO:0009226	ISS
ostta15g00180	GO:0009226	ISS
ostta15g02520	GO:0009226	ISS
ostta16g01390	GO:0009226	ISS
ostta18g01060	GO:0009226	ISS
ostta19g00110	GO:0009226	ISS
ostta19g00610	GO:0009226	ISS
ostta20g00490	GO:0009226	ISS
ostta20g00830	GO:0009226	ISS
ostta01g04600	GO:0043190	ISS
ostta02g04070	GO:0043190	ISS
ostta03g00040	GO:0043190	ISS
ostta04g00610	GO:0043190	ISS
ostta04g03540	GO:0043190	ISS
ostta05g04370	GO:0043190	ISS
ostta07g00120	GO:0043190	ISS
ostta07g01580	GO:0043190	ISS
ostta11g01110	GO:0043190	ISS
ostta13g00830	GO:0043190	ISS
ostta14g01680	GO:0043190	ISS
ostta18g01310	GO:0043190	ISS
ostta01g00910	GO:0042254	ISS
ostta01g02450	GO:0042254	ISS
ostta01g04120	GO:0042254	ISS
ostta02g00410	GO:0042254	ISS
ostta02g00562	GO:0042254	ISS
ostta02g00640	GO:0042254	ISS
ostta02g00960	GO:0042254	ISS
ostta02g01210	GO:0042254	ISS
ostta02g01330	GO:0042254	ISS
ostta02g01350	GO:0042254	ISS
ostta02g02490	GO:0042254	ISS
ostta02g03490	GO:0042254	ISS
ostta02g04030	GO:0042254	ISS
ostta02g05390	GO:0042254	ISS
ostta03g00690	GO:0042254	ISS
ostta03g02850	GO:0042254	ISS
ostta03g05480	GO:0042254	ISS
ostta04g00770	GO:0042254	ISS
ostta04g03790	GO:0042254	ISS
ostta04g04010	GO:0042254	ISS
ostta05g00690	GO:0042254	ISS
ostta05g01450	GO:0042254	ISS
ostta05g03410	GO:0042254	ISS
ostta06g01480	GO:0042254	ISS
ostta06g01610	GO:0042254	ISS
ostta06g01830	GO:0042254	ISS
ostta06g01930	GO:0042254	ISS
ostta06g02130	GO:0042254	ISS
ostta06g03380	GO:0042254	ISS
ostta06g04000	GO:0042254	ISS
ostta07g01200	GO:0042254	ISS
ostta07g03480	GO:0042254	ISS
ostta07g04040	GO:0042254	ISS
ostta08g00480	GO:0042254	ISS
ostta08g00800	GO:0042254	ISS
ostta08g01400	GO:0042254	ISS
ostta08g01820	GO:0042254	ISS
ostta08g02180	GO:0042254	ISS
ostta08g03090	GO:0042254	ISS
ostta10g02930	GO:0042254	ISS
ostta11g00530	GO:0042254	ISS
ostta12g02110	GO:0042254	ISS
ostta12g02550	GO:0042254	ISS
ostta13g00670	GO:0042254	ISS
ostta13g01170	GO:0042254	ISS
ostta14g00140	GO:0042254	ISS
ostta14g00290	GO:0042254	ISS
ostta14g00620	GO:0042254	ISS
ostta14g00750	GO:0042254	ISS
ostta14g01110	GO:0042254	ISS
ostta15g01300	GO:0042254	ISS
ostta16g00100	GO:0042254	ISS
ostta16g00990	GO:0042254	ISS
ostta17g00250	GO:0042254	ISS
ostta17g01820	GO:0042254	ISS
ostta18g01680	GO:0042254	ISS
ostta20g00730	GO:0042254	ISS
ostta01g00210	GO:0005840	ISS
ostta01g00485	GO:0005840	ISS
ostta01g01020	GO:0005840	ISS
ostta01g02400	GO:0005840	ISS
ostta01g03150	GO:0005840	ISS
ostta01g04410	GO:0005840	ISS
ostta01g05360	GO:0005840	ISS
ostta01g06000	GO:0005840	ISS
ostta02g00250	GO:0005840	ISS
ostta02g00890	GO:0005840	ISS
ostta02g01010	GO:0005840	ISS
ostta02g01080	GO:0005840	ISS
ostta02g02700	GO:0005840	ISS
ostta02g02800	GO:0005840	ISS
ostta02g03140	GO:0005840	ISS
ostta02g03260	GO:0005840	ISS
ostta02g03900	GO:0005840	ISS
ostta02g04390	GO:0005840	ISS
ostta02g04560	GO:0005840	ISS
ostta02g04650	GO:0005840	ISS
ostta02g05370	GO:0005840	ISS
ostta02g05480	GO:0005840	ISS
ostta03g01020	GO:0005840	ISS
ostta03g01400	GO:0005840	ISS
ostta03g01600	GO:0005840	ISS
ostta03g02770	GO:0005840	ISS
ostta03g02960	GO:0005840	ISS
ostta03g03240	GO:0005840	ISS
ostta03g03300	GO:0005840	ISS
ostta03g04290	GO:0005840	ISS
ostta03g04510	GO:0005840	ISS
ostta03g05410	GO:0005840	ISS
ostta03g05760	GO:0005840	ISS
ostta03g05880	GO:0005840	ISS
ostta04g01270	GO:0005840	ISS
ostta04g01310	GO:0005840	ISS
ostta04g01760	GO:0005840	ISS
ostta04g01860	GO:0005840	ISS
ostta04g02970	GO:0005840	ISS
ostta04g04170	GO:0005840	ISS
ostta04g04230	GO:0005840	ISS
ostta04g05030	GO:0005840	ISS
ostta05g00110	GO:0005840	ISS
ostta05g01130	GO:0005840	ISS
ostta05g01460	GO:0005840	ISS
ostta05g03820	GO:0005840	ISS
ostta05g03870	GO:0005840	ISS
ostta05g04910	GO:0005840	ISS
ostta06g01030	GO:0005840	ISS
ostta06g01150	GO:0005840	ISS
ostta06g01530	GO:0005840	ISS
ostta06g01640	GO:0005840	ISS
ostta06g01800	GO:0005840	ISS
ostta06g01860	GO:0005840	ISS
ostta06g03020	GO:0005840	ISS
ostta06g03332	GO:0005840	ISS
ostta06g04240	GO:0005840	ISS
ostta07g00050	GO:0005840	ISS
ostta07g00170	GO:0005840	ISS
ostta07g00910	GO:0005840	ISS
ostta07g01530	GO:0005840	ISS
ostta07g01760	GO:0005840	ISS
ostta07g03650	GO:0005840	ISS
ostta07g03885	GO:0005840	ISS
ostta07g04180	GO:0005840	ISS
ostta07g04450	GO:0005840	ISS
ostta08g00570	GO:0005840	ISS
ostta08g01395	GO:0005840	ISS
ostta08g01750	GO:0005840	ISS
ostta08g01890	GO:0005840	ISS
ostta08g03240	GO:0005840	ISS
ostta08g04150	GO:0005840	ISS
ostta09g02550	GO:0005840	ISS
ostta09g03150	GO:0005840	ISS
ostta09g03180	GO:0005840	ISS
ostta09g04010	GO:0005840	ISS
ostta10g02015	GO:0005840	ISS
ostta10g02210	GO:0005840	ISS
ostta11g00780	GO:0005840	ISS
ostta11g01350	GO:0005840	ISS
ostta11g01660	GO:0005840	ISS
ostta11g02360	GO:0005840	ISS
ostta11g02380	GO:0005840	ISS
ostta11g02400	GO:0005840	ISS
ostta11g02500	GO:0005840	ISS
ostta12g01010	GO:0005840	ISS
ostta12g01160	GO:0005840	ISS
ostta12g01760	GO:0005840	ISS
ostta12g02450	GO:0005840	ISS
ostta12g02680	GO:0005840	ISS
ostta12g02920	GO:0005840	ISS
ostta12g03100	GO:0005840	ISS
ostta14g00110	GO:0005840	ISS
ostta14g00440	GO:0005840	ISS
ostta14g00880	GO:0005840	ISS
ostta14g01060	GO:0005840	ISS
ostta14g01850	GO:0005840	ISS
ostta14g01950	GO:0005840	ISS
ostta14g02300	GO:0005840	ISS
ostta14g02310	GO:0005840	ISS
ostta14g02770	GO:0005840	ISS
ostta15g00045	GO:0005840	ISS
ostta15g00930	GO:0005840	ISS
ostta15g01160	GO:0005840	ISS
ostta15g01170	GO:0005840	ISS
ostta15g01180	GO:0005840	ISS
ostta15g02010	GO:0005840	ISS
ostta15g02200	GO:0005840	ISS
ostta15g02290	GO:0005840	ISS
ostta15g02870	GO:0005840	ISS
ostta16g00070	GO:0005840	ISS
ostta16g00330	GO:0005840	ISS
ostta16g00405	GO:0005840	ISS
ostta16g00530	GO:0005840	ISS
ostta16g00770	GO:0005840	ISS
ostta16g01410	GO:0005840	ISS
ostta16g01670	GO:0005840	ISS
ostta16g01720	GO:0005840	ISS
ostta16g01730	GO:0005840	ISS
ostta16g01770	GO:0005840	ISS
ostta17g00360	GO:0005840	ISS
ostta17g00820	GO:0005840	ISS
ostta17g01270	GO:0005840	ISS
ostta17g01350	GO:0005840	ISS
ostta17g01870	GO:0005840	ISS
ostta17g02240	GO:0005840	ISS
ostta18g00590	GO:0005840	ISS
ostta18g01460	GO:0005840	ISS
ostta18g01735	GO:0005840	ISS
ostta20g00130	GO:0005840	ISS
ostta20g00300	GO:0005840	ISS
ostta01g00990	GO:0006913	ISS
ostta01g03630	GO:0006913	ISS
ostta01g05600	GO:0006913	ISS
ostta01g06160	GO:0006913	ISS
ostta01g06220	GO:0006913	ISS
ostta02g00270	GO:0006913	ISS
ostta02g02920	GO:0006913	ISS
ostta02g03490	GO:0006913	ISS
ostta02g04080	GO:0006913	ISS
ostta03g02540	GO:0006913	ISS
ostta03g02600	GO:0006913	ISS
ostta03g04410	GO:0006913	ISS
ostta04g00910	GO:0006913	ISS
ostta04g01160	GO:0006913	ISS
ostta04g01650	GO:0006913	ISS
ostta04g02860	GO:0006913	ISS
ostta04g03100	GO:0006913	ISS
ostta05g02050	GO:0006913	ISS
ostta05g03510	GO:0006913	ISS
ostta05g03620	GO:0006913	ISS
ostta05g04890	GO:0006913	ISS
ostta06g00240	GO:0006913	ISS
ostta06g01260	GO:0006913	ISS
ostta06g01700	GO:0006913	ISS
ostta06g02880	GO:0006913	ISS
ostta06g03040	GO:0006913	ISS
ostta07g01520	GO:0006913	ISS
ostta07g02820	GO:0006913	ISS
ostta08g01070	GO:0006913	ISS
ostta08g01470	GO:0006913	ISS
ostta09g00510	GO:0006913	ISS
ostta09g03260	GO:0006913	ISS
ostta09g03465	GO:0006913	ISS
ostta10g00020	GO:0006913	ISS
ostta10g00510	GO:0006913	ISS
ostta10g02140	GO:0006913	ISS
ostta11g00130	GO:0006913	ISS
ostta11g03250	GO:0006913	ISS
ostta12g03030	GO:0006913	ISS
ostta12g03150	GO:0006913	ISS
ostta13g00310	GO:0006913	ISS
ostta13g00880	GO:0006913	ISS
ostta13g01170	GO:0006913	ISS
ostta13g02260	GO:0006913	ISS
ostta13g02780	GO:0006913	ISS
ostta14g00410	GO:0006913	ISS
ostta14g00710	GO:0006913	ISS
ostta14g00790	GO:0006913	ISS
ostta14g00960	GO:0006913	ISS
ostta14g01270	GO:0006913	ISS
